,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built,house_age,baths_per_bedroom,type_condo_townhome_rowhome_coop,type_condos,type_multi_family,type_single_family,type_townhomes
1866,474000.0,2415.0,1.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
1867,445000.0,1810.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
1868,329990.0,2091.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
1869,299950.0,1605.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
1870,338490.0,2000.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
1871,369000.0,2004.0,2.0,3.0,3.0,2.0,2.0,2.0,2024.0,2.0,1.0,0,0,0,0,1
1872,519900.0,2686.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
1873,1049900.0,3855.0,2.0,4.0,4.0,4.0,4.0,3.0,2025.0,1.0,1.0,0,0,0,1,0
1874,334990.0,1866.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
1875,630000.0,3275.0,2.0,5.0,3.0,2.0,2.0,2.0,1998.0,28.0,0.6,0,0,0,1,0
1876,799000.0,3209.0,1.0,4.0,5.0,4.0,4.0,2.0,2023.0,3.0,1.25,0,0,0,1,0
1878,349990.0,1779.0,1.0,4.0,3.0,3.0,3.0,3.0,2022.0,4.0,0.75,0,0,0,1,0
1879,614070.0,4047.0,2.0,5.0,5.0,4.0,4.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
1880,267015.0,1360.0,1.0,2.0,2.0,2.0,2.0,1.0,2025.0,1.0,1.0,0,0,0,0,1
1881,549900.0,2481.0,1.0,4.0,3.0,2.0,2.0,3.0,2025.0,1.0,0.75,0,0,0,1,0
1882,475000.0,2146.0,1.0,4.0,3.0,2.0,2.0,2.0,2020.0,6.0,0.75,0,0,0,1,0
1883,525000.0,3244.0,2.0,5.0,5.0,4.0,4.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
1884,280000.0,1590.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,7.0,0.6666666666666666,0,0,0,1,0
1885,284000.0,3000.0,2.0,5.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.6,0,0,0,1,0
1886,452533.0,1719.0,1.0,2.0,2.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
1887,295000.0,1778.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
1888,200999.0,1692.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
1889,529900.0,1380.0,2.0,2.0,1.0,1.0,1.0,1.0,2026.0,0.0,0.5,0,1,0,0,0
1890,319900.0,2165.0,2.0,4.0,3.0,2.0,2.0,2.0,2022.0,4.0,0.75,0,0,0,1,0
1891,329900.0,1655.0,1.0,3.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.6666666666666666,0,0,0,1,0
1892,293740.0,1662.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
1893,317000.0,2048.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
1894,357855.0,1849.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
1895,422990.0,2168.0,1.0,4.0,3.0,3.0,3.0,3.0,2023.0,3.0,0.75,0,0,0,1,0
1896,649900.0,3694.0,2.0,4.0,4.0,4.0,4.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
1897,304900.0,1522.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
1898,202999.0,1535.0,2.0,4.0,3.0,2.0,2.0,1.0,2025.0,1.0,0.75,0,0,0,1,0
1899,869000.0,3699.0,2.0,5.0,4.0,4.0,4.0,3.0,2022.0,4.0,0.8,0,0,0,1,0
1900,349900.0,1637.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
1901,665000.0,4003.0,2.0,4.0,5.0,3.0,3.0,3.0,2005.0,21.0,1.25,0,0,0,1,0
1902,599900.0,3460.0,2.0,5.0,5.0,4.0,4.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
1903,978400.0,3707.0,1.0,4.0,5.0,4.0,4.0,5.0,2020.0,6.0,1.25,0,0,0,1,0
1904,497500.0,2478.0,1.0,4.0,3.0,3.0,3.0,2.0,2024.0,2.0,0.75,0,0,0,1,0
1905,480000.0,2832.0,2.0,4.0,3.0,3.0,3.0,3.0,2017.0,9.0,0.75,0,0,0,1,0
1906,320950.0,1986.0,1.0,4.0,3.0,2.0,3.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
1907,318000.0,1766.0,1.0,3.0,3.0,2.0,2.0,2.0,2022.0,4.0,1.0,0,0,0,1,0
1908,455000.0,2214.0,2.0,4.0,3.0,2.0,2.0,2.0,2022.0,4.0,0.75,0,0,0,1,0
1909,284990.0,1573.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
1910,279990.0,1470.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
1911,343500.0,1721.0,1.0,4.0,2.0,2.0,2.0,2.0,2021.0,5.0,0.5,0,0,0,1,0
1912,355990.0,1828.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
1913,233990.0,1707.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.5,0,0,0,1,0
1914,541735.0,2636.0,2.0,4.0,3.0,3.0,3.0,6.0,2025.0,1.0,0.75,0,0,0,1,0
1915,649000.0,2315.0,1.0,2.0,3.0,2.0,2.0,2.0,2022.0,4.0,1.5,0,0,0,1,0
1916,248907.0,1908.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
1917,819000.0,3480.0,1.0,6.0,3.0,3.0,3.0,2.0,2001.0,25.0,0.5,0,0,0,1,0
1918,346585.0,2595.0,2.0,5.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.6,0,0,0,1,0
1919,1799500.0,3380.0,3.0,3.0,4.0,3.0,3.0,2.0,2026.0,0.0,1.3333333333333333,0,0,0,0,1
1920,484990.0,2589.0,1.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
1921,749000.0,2500.0,1.0,4.0,4.0,3.0,3.0,3.0,2026.0,0.0,1.0,0,0,0,1,0
1922,518990.0,2915.0,2.0,4.0,4.0,3.0,3.0,3.0,2025.0,1.0,1.0,0,0,0,1,0
1923,459800.0,1818.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
1924,394974.0,2262.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
1925,273999.0,2024.0,1.0,4.0,3.0,3.0,3.0,2.0,2024.0,2.0,0.75,0,0,0,1,0
1926,350000.0,2206.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
1927,279900.0,1763.0,1.0,3.0,3.0,2.0,2.0,1.0,2022.0,4.0,1.0,0,0,0,1,0
1928,1050000.0,3357.0,2.0,4.0,5.0,4.0,4.0,3.0,2026.0,0.0,1.25,0,0,0,1,0
1929,760000.0,3600.0,3.0,4.0,4.0,3.0,3.0,3.0,1985.0,41.0,1.0,0,0,0,1,0
1930,234000.0,1480.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
1931,380000.0,2116.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
1932,250000.0,2047.0,2.0,3.0,3.0,2.0,2.0,2.0,2022.0,4.0,1.0,0,0,0,1,0
1933,456000.0,3111.0,1.0,4.0,3.0,3.0,3.0,2.0,2021.0,5.0,0.75,0,0,0,1,0
1934,675000.0,2000.0,1.0,3.0,2.0,2.0,2.0,2.0,1976.0,50.0,0.6666666666666666,0,0,0,1,0
1935,1300000.0,5306.0,2.0,5.0,6.0,5.0,5.0,4.0,2021.0,5.0,1.2,0,0,0,1,0
1936,300000.0,2548.0,2.0,4.0,3.0,2.0,2.0,2.0,2004.0,22.0,0.75,0,0,0,1,0
1937,340000.0,2759.0,2.0,4.0,3.0,2.0,2.0,2.0,2022.0,4.0,0.75,0,0,0,1,0
1938,365000.0,2166.0,2.0,4.0,3.0,2.0,2.0,2.0,2021.0,5.0,0.75,0,0,0,1,0
1939,440000.0,2765.0,2.0,4.0,4.0,4.0,4.0,2.0,2021.0,5.0,1.0,0,0,0,1,0
1940,289967.0,1628.0,1.0,4.0,2.0,2.0,2.0,2.0,2019.0,7.0,0.5,0,0,0,1,0
1941,347000.0,1870.0,1.0,3.0,3.0,2.0,2.0,2.0,2020.0,6.0,1.0,0,0,0,1,0
1942,535000.0,3774.0,2.0,4.0,4.0,4.0,4.0,2.0,2018.0,8.0,1.0,0,0,0,1,0
1943,540000.0,2972.0,1.0,8.0,5.0,3.0,3.0,2.0,1994.0,32.0,0.625,0,0,0,1,0
1944,725000.0,2698.0,1.0,4.0,3.0,3.0,3.0,3.0,1986.0,40.0,0.75,0,0,0,1,0
1945,549000.0,3417.0,2.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
1946,357990.0,2125.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
1947,264990.0,1895.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
1948,799999.0,3760.0,1.0,5.0,6.0,4.0,4.0,3.0,2022.0,4.0,1.2,0,0,0,1,0
1949,379900.0,1894.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
1950,799990.0,2841.0,1.0,6.0,4.0,4.0,4.0,3.0,2022.0,4.0,0.6666666666666666,0,0,0,1,0
1951,730000.0,3248.0,2.0,5.0,4.0,4.0,4.0,2.0,2018.0,8.0,0.8,0,0,0,1,0
1952,410000.0,2014.0,1.0,3.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.6666666666666666,0,0,0,1,0
1953,355000.0,1823.0,1.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
1954,719900.0,4016.0,2.0,5.0,4.0,4.0,4.0,3.0,2026.0,0.0,0.8,0,0,0,1,0
1955,379999.0,2731.0,2.0,4.0,3.0,2.0,2.0,3.0,2022.0,4.0,0.75,0,0,0,1,0
1956,879000.0,3819.0,2.0,5.0,6.0,5.0,5.0,3.0,2024.0,2.0,1.2,0,0,0,1,0
1957,273990.0,2121.0,2.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
1958,358900.0,1743.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
1959,543000.0,2245.0,1.0,3.0,3.0,2.0,2.0,2.0,2021.0,5.0,1.0,0,0,0,1,0
1960,749000.0,2710.0,1.0,4.0,3.0,3.0,3.0,2.0,1988.0,38.0,0.75,0,0,0,1,0
1961,749999.0,3524.0,2.0,5.0,5.0,4.0,4.0,3.0,2024.0,2.0,1.0,0,0,0,1,0
1962,325900.0,1658.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
1963,295000.0,1989.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,7.0,0.6666666666666666,0,0,0,1,0
1964,242000.0,1510.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0,4.0,0.6666666666666666,0,0,0,1,0
1965,290000.0,1697.0,2.0,3.0,3.0,2.0,2.0,2.0,2022.0,4.0,1.0,0,0,0,1,0
1966,214000.0,1627.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
1967,358900.0,2000.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
1968,319900.0,1626.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.5,0,0,0,1,0
1969,295000.0,2466.0,2.0,5.0,3.0,3.0,3.0,2.0,2024.0,2.0,0.6,0,0,0,1,0
1970,339990.0,2147.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
1972,405000.0,2761.0,2.0,5.0,3.0,3.0,3.0,2.0,2020.0,6.0,0.6,0,0,0,1,0
1973,999900.0,2144.0,2.0,3.0,2.0,2.0,2.0,2.0,1920.0,106.0,0.6666666666666666,0,0,0,1,0
1974,839999.0,3133.0,1.0,4.0,4.0,3.0,3.0,3.0,2025.0,1.0,1.0,0,0,0,1,0
1975,285999.0,1667.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.5,0,0,0,1,0
1976,429350.0,2545.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
1977,359000.0,1647.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
1978,359999.0,2309.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
1980,3499000.0,6605.0,2.0,5.0,7.0,5.0,5.0,3.0,2021.0,5.0,1.4,0,0,0,1,0
1981,1399000.0,3551.0,1.0,5.0,5.0,4.0,4.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
1982,462630.0,2778.0,2.0,4.0,4.0,3.0,3.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
1983,275000.0,1724.0,1.0,4.0,2.0,2.0,2.0,2.0,2022.0,4.0,0.5,0,0,0,1,0
1984,244999.0,1479.0,1.0,3.0,2.0,2.0,2.0,2.0,2000.0,26.0,0.6666666666666666,0,0,0,1,0
1985,355000.0,1800.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
1986,213990.0,1692.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
1987,374990.0,1772.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
1988,450000.0,2240.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
1991,3390000.0,4411.0,3.0,4.0,4.0,4.0,4.0,4.0,1990.0,36.0,1.0,0,0,0,1,0
1992,239000.0,1150.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
1993,544000.0,3695.0,2.0,5.0,4.0,4.0,4.0,2.0,2026.0,0.0,0.8,0,0,0,1,0
1994,449999.0,3160.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
1995,379990.0,1438.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
1996,625550.0,2545.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
1997,429900.0,772.0,1.0,1.0,2.0,1.0,1.0,2.0,2020.0,6.0,2.0,0,0,0,1,0
1998,850900.0,3334.0,1.0,4.0,4.0,3.0,3.0,3.0,2026.0,0.0,1.0,0,0,0,1,0
1999,300000.0,1568.0,1.0,4.0,2.0,2.0,2.0,2.0,2021.0,5.0,0.5,0,0,0,1,0
2000,324900.0,1580.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
2001,365000.0,1692.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,0,1
2002,55000.0,672.0,1.0,2.0,2.0,2.0,2.0,2.0,1970.0,56.0,1.0,0,0,0,1,0
2003,277950.0,1658.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
2004,109900.0,917.0,1.0,3.0,2.0,2.0,2.0,2.0,1940.0,86.0,0.6666666666666666,0,0,0,1,0
2005,228900.0,1179.0,1.0,3.0,2.0,2.0,2.0,1.0,2022.0,4.0,0.6666666666666666,0,0,0,1,0
2006,550000.0,1100.0,2.0,3.0,3.0,2.0,2.0,2.0,2018.0,8.0,1.0,0,0,0,1,0
2008,375990.0,2481.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
2009,330990.0,1799.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
2011,326999.0,2279.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
2012,499900.0,2031.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.5,0,0,0,1,0
2013,345900.0,1658.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
2014,519000.0,2250.0,1.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
2015,924990.0,4295.0,2.0,5.0,5.0,4.0,4.0,3.0,2025.0,1.0,1.0,0,0,0,1,0
2016,500000.0,2232.0,1.0,3.0,3.0,3.0,3.0,2.0,2021.0,5.0,1.0,0,0,0,1,0
2017,390290.0,2958.0,2.0,5.0,4.0,4.0,4.0,2.0,2026.0,0.0,0.8,0,0,0,1,0
2018,332900.0,1613.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
2019,554500.0,2769.0,2.0,4.0,4.0,3.0,3.0,2.0,2021.0,5.0,1.0,0,0,0,1,0
2020,179999.0,1260.0,1.0,3.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.6666666666666666,0,0,0,1,0
2021,266225.0,1689.0,1.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
2022,164900.0,1131.0,1.0,3.0,2.0,2.0,2.0,2.0,1962.0,64.0,0.6666666666666666,0,0,0,1,0
2023,1850000.0,3456.0,1.0,4.0,4.0,4.0,4.0,3.0,2019.0,7.0,1.0,0,0,0,1,0
2024,239540.0,1924.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.5,0,0,0,1,0
2025,420000.0,1820.0,1.0,3.0,3.0,3.0,3.0,2.0,2019.0,7.0,1.0,0,0,0,1,0
2026,1353000.0,3818.0,1.0,4.0,5.0,4.0,4.0,3.0,2021.0,5.0,1.25,0,0,0,1,0
2027,304990.0,1595.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
2028,520000.0,2811.0,1.0,4.0,3.0,3.0,3.0,3.0,2021.0,5.0,0.75,0,0,0,1,0
2029,450000.0,1990.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.5,0,0,0,1,0
2031,203900.0,1050.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
2032,563832.0,3478.0,2.0,5.0,4.0,4.0,4.0,2.0,2025.0,1.0,0.8,0,0,0,1,0
2033,454724.0,2137.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
2035,279990.0,1776.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
2036,699000.0,2122.0,1.0,4.0,3.0,2.0,2.0,2.0,2019.0,7.0,0.75,0,0,0,1,0
2038,310000.0,1914.0,2.0,3.0,3.0,2.0,2.0,2.0,2024.0,2.0,1.0,0,0,0,1,0
2039,230000.0,1437.0,1.0,3.0,2.0,2.0,2.0,1.0,2021.0,5.0,0.6666666666666666,0,0,0,1,0
2040,295000.0,1977.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
2041,284990.0,1440.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
2042,299950.0,1664.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
2043,515000.0,2789.0,2.0,5.0,3.0,3.0,3.0,2.0,2021.0,5.0,0.6,0,0,0,1,0
2044,779990.0,3895.0,2.0,4.0,6.0,4.0,4.0,3.0,2025.0,1.0,1.5,0,0,0,1,0
2045,252990.0,1484.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
2047,1999997.0,2000.0,2.0,5.0,2.0,2.0,2.0,2.0,1994.0,32.0,0.4,0,0,0,1,0
2049,346652.0,2055.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
2050,294990.0,1363.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,0,1
2051,469900.0,2556.0,1.0,3.0,3.0,3.0,3.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
2052,749900.0,2953.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
2053,749320.0,3406.0,1.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
2054,315000.0,1768.0,1.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
2055,590000.0,3580.0,2.0,5.0,4.0,4.0,4.0,2.0,2023.0,3.0,0.8,0,0,0,1,0
2056,224900.0,1650.0,2.0,3.0,3.0,2.0,2.0,2.0,2024.0,2.0,1.0,0,0,0,1,0
2057,424900.0,2040.0,1.0,3.0,3.0,3.0,3.0,2.0,2001.0,25.0,1.0,0,0,0,1,0
2058,574922.0,2355.0,1.0,4.0,2.0,2.0,2.0,3.0,2025.0,1.0,0.5,0,0,0,1,0
2059,679000.0,3396.0,1.0,5.0,3.0,3.0,3.0,3.0,2021.0,5.0,0.6,0,0,0,1,0
2060,555800.0,2301.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
2061,299990.0,1859.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
2062,519000.0,2272.0,1.0,4.0,3.0,2.0,2.0,2.0,2022.0,4.0,0.75,0,0,0,1,0
2063,319194.0,1542.0,1.0,3.0,2.0,2.0,2.0,1.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
2064,560990.0,2404.0,1.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
2065,360000.0,1637.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
2066,2500000.0,4499.0,1.0,3.0,4.0,3.0,3.0,3.0,2009.0,17.0,1.3333333333333333,0,0,0,1,0
2067,485000.0,1543.0,1.0,2.0,2.0,2.0,2.0,2.0,2021.0,5.0,1.0,0,0,0,1,0
2068,269490.0,1352.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
2069,492900.0,2504.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
2070,431702.0,1945.0,1.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
2071,489990.0,1986.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,0,1
2072,240190.0,1665.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
2073,289900.0,1445.0,1.0,3.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.6666666666666666,0,0,0,1,0
2075,609900.0,3630.0,2.0,5.0,4.0,4.0,4.0,3.0,2022.0,4.0,0.8,0,0,0,1,0
2076,250000.0,1688.0,1.0,4.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.5,0,0,0,1,0
2077,454400.0,2840.0,2.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
2078,299900.0,2679.0,2.0,5.0,4.0,3.0,3.0,2.0,2020.0,6.0,0.8,0,0,0,1,0
2079,449995.0,2381.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
2080,348740.0,2844.0,2.0,5.0,4.0,4.0,4.0,2.0,2025.0,1.0,0.8,0,0,0,1,0
2082,272000.0,1600.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.5,0,0,0,1,0
2083,669900.0,2333.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
2084,330000.0,2072.0,1.0,4.0,3.0,3.0,3.0,2.0,2020.0,6.0,0.75,0,0,0,1,0
2086,329900.0,1784.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
2087,339900.0,1705.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
2088,362000.0,2323.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
2089,189000.0,1819.0,2.0,3.0,3.0,2.0,2.0,2.0,2021.0,5.0,1.0,0,0,0,0,1
2090,327000.0,2308.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
2091,474990.0,2020.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,0,1
2092,225490.0,1537.0,2.0,4.0,3.0,2.0,2.0,1.0,2025.0,1.0,0.75,0,0,0,1,0
2093,235000.0,1667.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
2094,411620.0,2034.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
2095,271900.0,1570.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
2096,275900.0,1603.0,2.0,4.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.5,0,0,0,1,0
2098,630626.0,2216.0,1.0,4.0,3.0,3.0,3.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
2099,300000.0,2118.0,2.0,4.0,3.0,2.0,2.0,2.0,2021.0,5.0,0.75,0,0,0,1,0
2100,217000.0,1450.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
2101,475000.0,3375.0,1.0,3.0,3.0,3.0,3.0,2.0,1985.0,41.0,1.0,0,0,0,1,0
2102,459000.0,2664.0,2.0,4.0,4.0,4.0,4.0,2.0,2022.0,4.0,1.0,0,0,0,1,0
2103,325000.0,2226.0,1.0,4.0,3.0,3.0,3.0,2.0,2020.0,6.0,0.75,0,0,0,1,0
2104,235000.0,1566.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
2105,354990.0,2537.0,2.0,4.0,4.0,3.0,3.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
2106,244990.0,1481.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
2107,355000.0,1831.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
2108,470000.0,3139.0,1.0,3.0,3.0,2.0,2.0,3.0,1993.0,33.0,1.0,0,0,0,1,0
